,movie_title,sentiment,tomatometer_rating
3989,Outside In,positive,10
3990,Outsourced,positive,8
3991,Over the Hedge,positive,8
3992,Overlord,positive,9
3993,Overnight,positive,8
3994,Oz the Great and Powerful,positive,6
3995,P2,positive,4
3996,Pacific Heights,positive,6
3997,Pacific Rim,positive,8
3998,Pacific Rim Uprising,positive,5
3999,The Pacifier,positive,3
4000,Paddington 2,positive,10
4001,Paddington,positive,10
4002,Paddleton,positive,10
4003,The Page Turner ,positive,8
4004,Paid in Full,positive,6
4005,Pain and Glory ,positive,10
4006,The Painted Veil,positive,8
4007,Pale Rider,positive,10
4008,Palo Alto,positive,7
4009,Pan,positive,3
4010,Pandorum,positive,4
4011,Pan's Labyrinth,positive,10
4012,Papa: Hemingway in Cuba,positive,2
4013,The Paper,positive,9
4014,Paper Heart,positive,7
4015,Paper Moon,positive,10
4016,Paper Towns,positive,6
4017,Paper Clips,positive,8
4018,Paradise,positive,3
4019,Paradise Hills,positive,7
4020,Paradise: Love,positive,8
4021,The Parallax View,positive,10
4022,Paranoid Park,positive,8
4023,Paranormal Activity,positive,9
4024,Paranormal Activity 2,positive,6
4025,Paranormal Activity 3,positive,7
4026,Paranormal Activity 4,positive,3
4027,Paranormal Activity: The Ghost Dimension,positive,2
4028,ParaNorman,positive,9
4029,Parasite ,positive,10
4030,Parental Guidance,positive,2
4031,Parenthood,positive,10
4032,Pariah,positive,10
4033,Faubourg 36 ,positive,7
4034,Paris Can Wait ,positive,5
4035,Paris Je T'aime,positive,9
4036,"Paris, Texas",positive,10
4037,Parkland,positive,6
4038,Particle Fever,positive,10
4039,Leaving ,positive,7
4040,A Passage to India,positive,8
4041,Passion,positive,4
4042,The Passion of Joan of Arc ,positive,10
4043,The Passion of the Christ,positive,5
4044,Passion Play,positive,1
4045,Passionada,positive,6
4046,Pat and Mike,positive,9
4047,Paterno,positive,8
4048,Paterson,positive,10
4049,Path to War,positive,10
4050,Pather Panchali,positive,10
4051,Paths of Glory,positive,10
4052,Patrick,positive,4
4053,Patriot Games,positive,8
4054,Patton,positive,10
4055,Patton Oswalt: Annihilation,positive,10
4056,Paul,positive,8
4057,Paul Blart: Mall Cop,positive,4
4058,Pavarotti,positive,9
4059,Pawn Sacrifice,positive,8
4060,"Peace, Love, & Misunderstanding",positive,4
4061,Pearl Jam Twenty,positive,7
4062,Peeples,positive,4
4063,Pee-wee's Big Adventure,positive,9
4064,Peggy Sue Got Married,positive,9
4065,The Pelican Brief,positive,6
4066,Pelle the Conqueror ,positive,9
4067,Penelope,positive,6
4068,Penguins Of Madagascar,positive,8
4069,People Like Us,positive,6
4070,People Places Things,positive,8
4071,The People Under The Stairs,positive,7
4072,The People Vs. Larry Flynt,positive,9
4073,Peppermint,positive,2
4074,Perfect Blue,positive,9
4075,The Perfect Man,positive,1
4076,The Perfect Score,positive,2
4077,Perfect Sense,positive,6
4078,The Perfect Storm,positive,5
4079,A Perfect World,positive,8
4080,Performance,positive,9
4081,Perrier's Bounty,positive,6
4082,Persepolis,positive,10
4083,Person to Person,positive,6
4084,Persona,positive,10
4085,The Pest,positive,1
4086,Pet Sematary Two,positive,3
4087,Pete Davidson: Alive From New York,positive,5
4088,Pete Seeger: The Power of Song,positive,10
4089,Peter Rabbit,positive,7
4090,Pete's Dragon,positive,9
4091,Phantasm,positive,8
4092,Phantom of the Opera,positive,8
4093,Phantom of the Paradise,positive,9
4094,Phantom Thread,positive,10
4095,Phat Girlz,positive,3
4096,Philadelphia,positive,9
4097,The Philadelphia Story,positive,10
4098,Philomena,positive,10
4099,Phyllis and Harold,positive,7
4100,Pi,positive,9
4101,The Pianist,positive,10
4102,The Piano,positive,10
4103,The Piano Teacher ,positive,8
4104,Picnic at Hanging Rock,positive,10
4105,Pieces of April,positive,9
4106,Piercing,positive,8
4107,Pierrot le Fou  ,positive,9
4108,Pieta,positive,8
4109,Piglet's Big Movie,positive,8
4110,Pin Cushion,positive,10
4111,Pina,positive,10
4112,Pineapple Express,positive,7
4113,Piñero,positive,5
4114,Ping Pong Playa,positive,7
4115,Pink Panther 2,positive,2
4116,Pinocchio,positive,10
4117,Pirate Radio ,positive,7
4118,Pirates of the Caribbean: At Worlds End,positive,5
4119,Pirates of the Caribbean: Dead Man's Chest,positive,6
4120,Pirates of the Caribbean: The Curse of the Black Pearl,positive,8
4121,Pitch Black,positive,6
4122,Pitch Perfect,positive,9
4123,Pitch Perfect 2,positive,7
4124,Pitch Perfect 3,positive,3
4125,A Place in the Sun,positive,8
4126,Places in the Heart,positive,9
4127,Plagues & Pleasures on the Salton Sea,positive,10
4128,Plan 9 from Outer Space,positive,7
4129,Planes,positive,3
4130,Planes: Fire And Rescue,positive,5
4131,"Planes, Trains and Automobiles",positive,10
4132,Planet 51,positive,3
4133,Planet B-Boy,positive,9
4134,Planet Terror ,positive,8
4135,Plastic,positive,2
4136,Platoon,positive,9
4137,Play Misty for Me,positive,9
4138,Playing by Heart,positive,7
4139,Playing It Cool,positive,2
4140,Playtime,positive,10
4141,Pleasantville,positive,9
4142,Please Stand By,positive,6
4143,Pledge,positive,8
4144,Poetic Justice,positive,4
4145,Point and Shoot,positive,8
4146,Point Blank,positive,4
4147,Point Break,positive,8
4148,Point Break,positive,2
4149,Pokémon 3: The Movie,positive,3
4150,Pokémon Detective Pikachu,positive,7
4151,Polar,positive,2
4152,The Polar Express,positive,6
4153,Police Academy 4 - Citizens on Patrol,positive,1
4154,"Politist, adj. ",positive,8
4155,Police Story  ,positive,10
4156,Polina ,positive,9
4157,Polisse,positive,9
4158,Pollock,positive,9
4159,Poltergeist,positive,4
4160,Polyester,positive,10
4161,POM Wonderful Presents: The Greatest Movie Ever Sold,positive,8
4162,Poms,positive,4
4163,Pontypool,positive,9
4164,Ponyo,positive,10
4165,Pooh's Heffalump Movie,positive,9
4166,Pootie Tang,positive,3
4167,Pope Francis - A Man of His Word,positive,9
4168,Popstar: Never Stop Never Stopping,positive,8
4169,Porno,positive,9
4170,Portrait of a Lady on Fire ,positive,10
4171,Poseidon,positive,4
4172,Possession,positive,7
4173,Post Grad,positive,1
4174,Post Tenebras Lux,positive,6
4175,Postal,positive,1
4176,Postcards from the Edge,positive,9
4177,The Postman,positive,1
4178,Powder,positive,6
4179,Power and Terror: Noam Chomsky in Our Times,positive,8
4180,Practical Magic,positive,3
4181,A Prairie Home Companion,positive,9
4182,Prancer,positive,7
4183,Pray the Devil Back to Hell,positive,10
4184,Precious: Based on the Novel Push by Sapphire,positive,10
4185,Predator,positive,9
4186,Predestination,positive,9
4187,Premature,positive,10
4188,Premium Rush,positive,8
4189,Premonition,positive,1
4190,Presenting Princess Shaw,positive,10
4191,The President's Last Bang,positive,9
4192,The Prestige,positive,8
4193,Presumed Innocent,positive,9
4194,Pretty in Pink,positive,8
4195,Pretty Persuasion,positive,4
4196,Priceless,positive,9
4197,Pride,positive,5
4198,Pride and Prejudice and Zombies,positive,5
4199,The Pride of the Yankees,positive,10
4200,Primary Colors,positive,9
4201,Primer,positive,8
4202,Primeval,positive,2
4203,Prince Avalanche,positive,9
4204,Prince of Darkness,positive,6
4205,The Prince of Egypt,positive,9
4206,Prince of Persia: The Sands of Time,positive,4
4207,The Prince of Tides,positive,7
4208,Princess Ka'iulani,positive,2
4209,The Princess Bride,positive,10
4210,The Princess Diaries,positive,5
4211,Princess Mononoke ,positive,10
4212,Private Benjamin,positive,9
4213,Private Life,positive,10
4214,The Private Lives of Pippa Lee,positive,7
4215,Private Peaceful,positive,7
4216,"The Prize Winner of Defiance, Ohio",positive,7
4217,The Producers,positive,6
4218,Professor Marston & The Wonder Women,positive,9
4219,Project Nim,positive,10
4220,Promare,positive,10
4221,Prometheus,positive,8
4222,Proof,positive,7
4223,Proof of Life,positive,4
4224,The Proposition,positive,9
4225,Prospect,positive,9
4226,The Protector  ,positive,6
4227,Proud Mary,positive,3
4228,Provoked,positive,3
4229,P.S. I Love You,positive,3
4230,Psycho II,positive,6
4231,Puccini for Beginners,positive,6
4232,Pulp Fiction,positive,10
4233,Pulse,positive,2
4234,Pumping Iron,positive,10
4235,Pumpkinhead,positive,7
4236,Punch-Drunk Love,positive,8
4237,Puncture,positive,6
4238,Punk's Not Dead,positive,10
4239,Purple Noon ,positive,10
4240,The Purple Rose of Cairo,positive,10
4241,Pyewacket,positive,9
4242,Quai des Orfèvres  ,positive,10
4243,Quartet,positive,9
4244,The Queen,positive,10
4245,Queen & Slim,positive,9
4246,Queen of Earth,positive,10
4247,Queen of the Desert,positive,2
4248,Reinas ,positive,5
4249,Quest for Fire,positive,9
4250,Quick Change,positive,9
4251,The Quiet Man,positive,10
4252,Quinceañera,positive,9
4253,Quincy,positive,9
4254,Quiz Show,positive,10
4255,R100,positive,8
4256,Rabbit Hole,positive,9
4257,Rabbit-Proof Fence,positive,9
4258,Race,positive,7
4259,Race to Witch Mountain,positive,5
4260,Rachel Getting Married,positive,9
4261,Racing Dreams,positive,10
4262,Racing Stripes,positive,4
4263,The Rage: Carrie 2,positive,2
4264,A Rage in Harlem,positive,7
4265,Raiders of the Lost Ark,positive,10
4266,Raiders!: The Story of the Greatest Fan Film Ever Made,positive,10
4267,Rain Man,positive,9
4268,Raising Arizona,positive,10
4269,Raising Victor Vargas,positive,10
4270,Ralph Breaks the Internet,positive,9
4271,Rambling Rose,positive,10
4272,Rambo: First Blood Part II,positive,4
4273,Rambo III,positive,4
4274,Ramona and Beezus,positive,8
4275,Rampage,positive,6
4276,Ran,positive,10
4277,Rango,positive,9
4278,Rare Exports: A Christmas Tale,positive,10
4279,Rashômon,positive,10
4280,Rat Race,positive,5
4281,Ratatouille,positive,10
4282,Ratchet & Clank,positive,3
4283,Ravenous ,positive,9
4284,Ray,positive,9
4285,RBG,positive,10
4286,Reach Me,positive,1
4287,The Reader,positive,7
4288,Ready or Not,positive,9
4289,Ready Player One,positive,8
4290,Real Genius,positive,8
4291,Real Steel,positive,7
4292,Real Women Have Curves,positive,9
4293,Reality,positive,9
4294,Reality Bites,positive,7
4295,Re-Animator,positive,10
4296,Rebel in the Rye,positive,4
4297,Rebel Without a Cause,positive,10
4298,Rebels of the Neon God,positive,10
4299,[Rec] 2,positive,7
4300,Recess: School's Out,positive,7
4301,The Recruit,positive,5
4302,Red,positive,8
4303,Red Tails,positive,5
4304,Red 2,positive,5
4305,Red Army,positive,10
4306,Red Dawn,positive,2
4307,Red Dragon,positive,7
4308,Red Hill,positive,8
4309,Red Hook Summer,positive,6
4310,Red Joan,positive,4
4311,Red Lights,positive,9
4312,Red Lights,positive,4
4313,Red Penguins,positive,10
4314,Red Planet,positive,2
4315,Red Rock West,positive,10
4316,Red Sparrow,positive,5
4317,Redbelt,positive,7
4318,Reds,positive,9
4319,Reel Paradise,positive,7
4320,The Ref,positive,8
4321,Regarding Henry,positive,5
4322,Regression,positive,2
4323,Reign of Fire,positive,5
4324,Reign Over Me,positive,7
4325,Relic,positive,10
4326,Religulous,positive,7
4327,The Remains of the Day,positive,10
4328,Remember,positive,8
4329,Remember the Titans,positive,8
4330,Renaissance,positive,5
4331,Renaissance Man,positive,2
4332,Rendition,positive,5
4333,The Replacements,positive,5
4334,Repo! The Genetic Opera,positive,5
4335,Rescue Dawn,positive,10
4336,The Rescuers Down Under,positive,8
4337,Reservation Road,positive,4
4338,Breathe,positive,10
4339,Restless,positive,4
4340,Restrepo,positive,10
4341,Results,positive,9
4342,Return,positive,9
4343,The Return of the Living Dead,positive,10
4344,Return to Never Land,positive,5
4345,Return to the Blue Lagoon,positive,1
4346,Revenge,positive,10
4347,Revenge of the Nerds II: Nerds in Paradise,positive,1
4348,Reversal of Fortune,positive,10
4349,Revolutionary Road,positive,7
4350,Revolver,positive,2
4351,Rewind This!,positive,10
4352,Richard Jewell,positive,8
4353,Richie Rich,positive,3
4354,Ricki And The Flash,positive,7
4355,Riddick,positive,6
4356,Ride Along 2,positive,2
4357,Ride With the Devil,positive,7
4358,Riding Alone for Thousands of Miles,positive,9
4359,Riding Giants,positive,10
4360,Riding in Cars With Boys,positive,5
4361,Right at Your Door,positive,7
4362,Righteous Kill,positive,2
4363,Rim of the World,positive,3
4364,The Ring Two,positive,3
4365,Rio,positive,8
4366,Rio 2,positive,5
4367,Rio Bravo,positive,10
4368,Rio Lobo,positive,7
4369,R.I.P.D.,positive,2
4370,Ripley's Game,positive,10
4371,Rise of the Guardians,positive,8
4372,Rise of the Planet of the Apes,positive,9
4373,Risen,positive,6
4374,A River Runs Through It,positive,9
4375,Rivers and Tides: Andy Goldsworthy Working With Time,positive,10
4376,River's Edge,positive,9
4377,The Road To Guantanamo,positive,9
4378,Road to Perdition,positive,9
4379,Rob the Mob,positive,9
4380,Robert the Bruce,positive,5
4381,Robin and Marian,positive,8
4382,Robin Hood,positive,5
4383,Robin Hood,positive,2
4384,Robin Hood: Prince of Thieves,positive,6
4385,Robocop 2,positive,4
4386,Robot & Frank,positive,9
4387,Robot Stories,positive,8
4388,Rock the Kasbah,positive,1
4389,Rocket Science,positive,9
4390,The Rocketeer,positive,7
4391,Rocketman,positive,9
4392,RocknRolla,positive,7
4393,Rocko's Modern Life: Static Cling,positive,10
4394,Rocky Balboa,positive,8
4395,Rocky II,positive,8
4396,Rocky III,positive,7
4397,Rocky V,positive,3
4398,Rodents of Unusual Size,positive,10
4399,Rodin,positive,4
4400,Roger Dodger,positive,9
4401,Rogue One: A Star Wars Story,positive,9
4402,Roll Bounce,positive,7
4403,Rollerball,positive,7
4404,Rolling Thunder Revue: A Bob Dylan Story By Martin Scorsese,positive,10
4405,Roma,positive,10
4406,Roman de gare,positive,9
4407,Roman Holiday,positive,10
4408,"Roman J. Israel, Esq.",positive,6
4409,Romance & Cigarettes,positive,6
4410,Romancing the Stone,positive,9
4411,Romántico,positive,10
4412,Romeo and Juliet,positive,3
4413,Romeo Must Die,positive,4
4414,Ronin,positive,7
4415,Room,positive,10
4416,Room 237,positive,10
4417,Rope,positive,10
4418,Rosemary's Baby,positive,10
4419,Rosencrantz and Guildenstern Are Dead,positive,7
4420,Rosenstrasse,positive,6
4421,Rosewater,positive,8
4422,Rosewood,positive,9
4423,Rough Night,positive,5
4424,Roving Mars,positive,8
4425,Royal Wedding,positive,10
4426,Ruby Sparks,positive,8
4427,Rudderless,positive,7
4428,Rudo y Cursi,positive,8
4429,Rudy,positive,8
4430,Rugrats Go Wild,positive,4
4431,Rugrats in Paris - The Movie,positive,8
4432,The Rugrats Movie,positive,6
4433,Rules Don't Apply,positive,6
4434,Rules of Engagement,positive,4
4435,Rumble Fish,positive,8
4436,Rumble in the Bronx,positive,9
4437,RUMBLE: The Indians Who Rocked the World,positive,10
4438,Run All Night,positive,6
4439,Run Lola Run,positive,10
4440,Runaway Jury,positive,8
4441,Runaway Train,positive,9
4442,Runner Runner,positive,1
4443,The Running Man,positive,7
4444,Running With Scissors,positive,4
4445,Rush,positive,9
4446,Rush Hour 2,positive,6
4447,Rushmore,positive,9
4448,Russian Dolls ,positive,8
4449,Rust Creek,positive,9
4450,Saban's Power Rangers,positive,5
4451,The Saddest Music in the World,positive,8
4452,Safe,positive,9
4453,Safe,positive,6
4454,Safety Not Guaranteed,positive,10
4455,The Saint,positive,4
4456,Saint Frances,positive,10
4457,Saints and Soldiers,positive,7
4458,Salem's Lot,positive,9
4459,Salmon Fishing in the Yemen,positive,7
4460,Saludos Amigos,positive,9
4461,Salvador,positive,9
4462,Salvo,positive,8
4463,Samba,positive,7
4464,Samsara,positive,8
4465,San Andreas,positive,6
4466,Sanctum,positive,3
4467,The Sandlot,positive,7
4468,Sandy Wexler,positive,3
4469,Sanjuro ,positive,10
4470,Santa Claus Is Comin' to Town,positive,10
4471,Santa Sangre,positive,9
4472,Saraband,positive,10
4473,Sarah Silverman: A Speck of Dust,positive,10
4474,Sarah's Key,positive,8
4475,Satanic Panic,positive,7
4476,Saturday Church,positive,10
4477,Sausage Party,positive,9
4478,The Savages,positive,9
4479,Saving Face,positive,9
4480,Saving Mr. Banks,positive,8
4481,Saving Private Ryan,positive,10
4482,Saw IV,positive,2
4483,Saw VI,positive,4
4484,Say Anything...,positive,10
4485,Scary Movie 4,positive,4
4486,Scatter My Ashes At Bergdorf's,positive,6
4487,School Daze,positive,6
4488,School for Scoundrels,positive,3
4489,School of Rock,positive,10
4490,Schultze Gets the Blues,positive,8
4491,Scoob!,positive,5
4492,Scooby-Doo 2: Monsters Unleashed,positive,3
